,codigo_ibge,nome_municipio,nome_uf
5052,4315073,Porto Vera Cruz,RS
5053,4315107,Porto Xavier,RS
5054,4315131,Pouso Novo,RS
5055,4315149,Presidente Lucena,RS
5056,4315156,Progresso,RS
5057,4315172,Protásio Alves,RS
5058,4315206,Putinga,RS
5059,4315305,Quaraí,RS
5060,4315313,Quatro Irmãos,RS
5061,4315321,Quevedos,RS
5062,4315354,Quinze de Novembro,RS
5063,4315404,Redentora,RS
5064,4315453,Relvado,RS
5065,4315503,Restinga Seca,RS
5066,4315552,Rio dos Índios,RS
5067,4315602,Rio Grande,RS
5068,4315701,Rio Pardo,RS
5069,4315750,Riozinho,RS
5070,4315800,Roca Sales,RS
5071,4315909,Rodeio Bonito,RS
5072,4315958,Rolador,RS
5073,4316006,Rolante,RS
5074,4316105,Ronda Alta,RS
5075,4316204,Rondinha,RS
5076,4316303,Roque Gonzales,RS
5077,4316402,Rosário do Sul,RS
5078,4316428,Sagrada Família,RS
5079,4316436,Saldanha Marinho,RS
5080,4316451,Salto do Jacuí,RS
5081,4316477,Salvador das Missões,RS
5082,4316501,Salvador do Sul,RS
5083,4316600,Sananduva,RS
5084,4316709,Santa Bárbara do Sul,RS
5085,4316733,Santa Cecília do Sul,RS
5086,4316758,Santa Clara do Sul,RS
5087,4316808,Santa Cruz do Sul,RS
5088,4316907,Santa Maria,RS
5089,4316956,Santa Maria do Herval,RS
5090,4316972,Santa Margarida do Sul,RS
5091,4317004,Santana da Boa Vista,RS
5092,4317103,Santana do Livramento,RS
5093,4317202,Santa Rosa,RS
5094,4317251,Santa Tereza,RS
5095,4317301,Santa Vitória do Palmar,RS
5096,4317400,Santiago,RS
5097,4317509,Santo Ângelo,RS
5098,4317558,Santo Antônio do Palma,RS
5099,4317608,Santo Antônio da Patrulha,RS
5100,4317707,Santo Antônio das Missões,RS
5101,4317756,Santo Antônio do Planalto,RS
5102,4317806,Santo Augusto,RS
5103,4317905,Santo Cristo,RS
5104,4317954,Santo Expedito do Sul,RS
5105,4318002,São Borja,RS
5106,4318051,São Domingos do Sul,RS
5107,4318101,São Francisco de Assis,RS
5108,4318200,São Francisco de Paula,RS
5109,4318309,São Gabriel,RS
5110,4318408,São Jerônimo,RS
5111,4318424,São João da Urtiga,RS
5112,4318432,São João do Polêsine,RS
5113,4318440,São Jorge,RS
5114,4318457,São José das Missões,RS
5115,4318465,São José do Herval,RS
5116,4318481,São José do Hortêncio,RS
5117,4318499,São José do Inhacorá,RS
5118,4318507,São José do Norte,RS
5119,4318606,São José do Ouro,RS
5120,4318614,São José do Sul,RS
5121,4318622,São José dos Ausentes,RS
5122,4318705,São Leopoldo,RS
5123,4318804,São Lourenço do Sul,RS
5124,4318903,São Luiz Gonzaga,RS
5125,4319000,São Marcos,RS
5126,4319109,São Martinho,RS
5127,4319125,São Martinho da Serra,RS
5128,4319158,São Miguel das Missões,RS
5129,4319208,São Nicolau,RS
5130,4319307,São Paulo das Missões,RS
5131,4319356,São Pedro da Serra,RS
5132,4319364,São Pedro das Missões,RS
5133,4319372,São Pedro do Butiá,RS
5134,4319406,São Pedro do Sul,RS
5135,4319505,São Sebastião do Caí,RS
5136,4319604,São Sepé,RS
5137,4319703,São Valentim,RS
5138,4319711,São Valentim do Sul,RS
5139,4319737,São Valério do Sul,RS
5140,4319752,São Vendelino,RS
5141,4319802,São Vicente do Sul,RS
5142,4319901,Sapiranga,RS
5143,4320008,Sapucaia do Sul,RS
5144,4320107,Sarandi,RS
5145,4320206,Seberi,RS
5146,4320230,Sede Nova,RS
5147,4320263,Segredo,RS
5148,4320305,Selbach,RS
5149,4320321,Senador Salgado Filho,RS
5150,4320354,Sentinela do Sul,RS
5151,4320404,Serafina Corrêa,RS
5152,4320453,Sério,RS
5153,4320503,Sertão,RS
5154,4320552,Sertão Santana,RS
5155,4320578,Sete de Setembro,RS
5156,4320602,Severiano de Almeida,RS
5157,4320651,Silveira Martins,RS
5158,4320677,Sinimbu,RS
5159,4320701,Sobradinho,RS
5160,4320800,Soledade,RS
5161,4320859,Tabaí,RS
5162,4320909,Tapejara,RS
5163,4321006,Tapera,RS
5164,4321105,Tapes,RS
5165,4321204,Taquara,RS
5166,4321303,Taquari,RS
5167,4321329,Taquaruçu do Sul,RS
5168,4321352,Tavares,RS
5169,4321402,Tenente Portela,RS
5170,4321436,Terra de Areia,RS
5171,4321451,Teutônia,RS
5172,4321469,Tio Hugo,RS
5173,4321477,Tiradentes do Sul,RS
5174,4321493,Toropi,RS
5175,4321501,Torres,RS
5176,4321600,Tramandaí,RS
5177,4321626,Travesseiro,RS
5178,4321634,Três Arroios,RS
5179,4321667,Três Cachoeiras,RS
5180,4321709,Três Coroas,RS
5181,4321808,Três de Maio,RS
5182,4321832,Três Forquilhas,RS
5183,4321857,Três Palmeiras,RS
5184,4321907,Três Passos,RS
5185,4321956,Trindade do Sul,RS
5186,4322004,Triunfo,RS
5187,4322103,Tucunduva,RS
5188,4322152,Tunas,RS
5189,4322186,Tupanci do Sul,RS
5190,4322202,Tupanciretã,RS
5191,4322251,Tupandi,RS
5192,4322301,Tuparendi,RS
5193,4322327,Turuçu,RS
5194,4322343,Ubiretama,RS
5195,4322350,União da Serra,RS
5196,4322376,Unistalda,RS
5197,4322400,Uruguaiana,RS
5198,4322509,Vacaria,RS
5199,4322525,Vale Verde,RS
5200,4106506,Coronel Vivida,PR
5201,4106555,Corumbataí do Sul,PR
5202,4106571,Cruzeiro do Iguaçu,PR
5203,4106605,Cruzeiro do Oeste,PR
5204,4106704,Cruzeiro do Sul,PR
5205,4106803,Cruz Machado,PR
5206,4106852,Cruzmaltina,PR
5207,4106902,Curitiba,PR
5208,4107009,Curiúva,PR
5209,4107108,Diamante do Norte,PR
5210,4107124,Diamante do Sul,PR
5211,4107157,Diamante D'Oeste,PR
5212,4107207,Dois Vizinhos,PR
5213,4107256,Douradina,PR
5214,4107306,Doutor Camargo,PR
5215,4107405,Enéas Marques,PR
5216,4107504,Engenheiro Beltrão,PR
5217,4107520,Esperança Nova,PR
5218,4107538,Entre Rios do Oeste,PR
5219,4107546,Espigão Alto do Iguaçu,PR
5220,4107553,Farol,PR
5221,4107603,Faxinal,PR
5222,4107652,Fazenda Rio Grande,PR
5223,4107702,Fênix,PR
5224,4107736,Fernandes Pinheiro,PR
5225,4107751,Figueira,PR
5226,4107801,Floraí,PR
5227,4107850,Flor da Serra do Sul,PR
5228,4107900,Floresta,PR
5229,4108007,Florestópolis,PR
5230,4108106,Flórida,PR
5231,4108205,Formosa do Oeste,PR
5232,4108304,Foz do Iguaçu,PR
5233,4108320,Francisco Alves,PR
5234,4108403,Francisco Beltrão,PR
5235,4108452,Foz do Jordão,PR
5236,4108502,General Carneiro,PR
5237,4108551,Godoy Moreira,PR
5238,4108601,Goioerê,PR
5239,4108650,Goioxim,PR
5240,4108700,Grandes Rios,PR
5241,4108809,Guaíra,PR
5242,4108908,Guairaçá,PR
5243,4108957,Guamiranga,PR
5244,4109005,Guapirama,PR
5245,4109104,Guaporema,PR
5246,4109203,Guaraci,PR
5247,4109302,Guaraniaçu,PR
5248,4109401,Guarapuava,PR
5249,4109500,Guaraqueçaba,PR
5250,4109609,Guaratuba,PR
5251,4109658,Honório Serpa,PR
5252,4109708,Ibaiti,PR
5253,4109757,Ibema,PR
5254,4109807,Ibiporã,PR
5255,4109906,Icaraíma,PR
5256,4110003,Iguaraçu,PR
5257,4110052,Iguatu,PR
5258,4110078,Imbaú,PR
5259,4110102,Imbituva,PR
5260,4110201,Inácio Martins,PR
5261,4110300,Inajá,PR
5262,4110409,Indianópolis,PR
5263,4110508,Ipiranga,PR
5264,4110607,Iporã,PR
5265,4110656,Iracema do Oeste,PR
5266,4110706,Irati,PR
5267,4110805,Iretama,PR
5268,4110904,Itaguajé,PR
5269,4110953,Itaipulândia,PR
5270,4111001,Itambaracá,PR
5271,4111100,Itambé,PR
5272,4111209,Itapejara d'Oeste,PR
5273,4111258,Itaperuçu,PR
5274,4111308,Itaúna do Sul,PR
5275,4111407,Ivaí,PR
5276,4111506,Ivaiporã,PR
5277,4111555,Ivaté,PR
5278,4111605,Ivatuba,PR
5279,4111704,Jaboti,PR
5280,4111803,Jacarezinho,PR
5281,4111902,Jaguapitã,PR
5282,4112009,Jaguariaíva,PR
5283,4112108,Jandaia do Sul,PR
5284,4112207,Janiópolis,PR
5285,4112306,Japira,PR
5286,4112405,Japurá,PR
5287,4112504,Jardim Alegre,PR
5288,4112603,Jardim Olinda,PR
5289,4112702,Jataizinho,PR
5290,4112751,Jesuítas,PR
5291,4112801,Joaquim Távora,PR
5292,4112900,Jundiaí do Sul,PR
5293,4112959,Juranda,PR
5294,4113007,Jussara,PR
5295,4113106,Kaloré,PR
5296,4113205,Lapa,PR
5297,4113254,Laranjal,PR
5298,4113304,Laranjeiras do Sul,PR
5299,4113403,Leópolis,PR
5300,4113429,Lidianópolis,PR
5301,4113452,Lindoeste,PR
5302,4113502,Loanda,PR
5303,4113601,Lobato,PR
5304,4113700,Londrina,PR
5305,4113734,Luiziana,PR
5306,4113759,Lunardelli,PR
5307,4113809,Lupionópolis,PR
5308,4113908,Mallet,PR
5309,4114005,Mamborê,PR
5310,4114104,Mandaguaçu,PR
5311,4114203,Mandaguari,PR
5312,4114302,Mandirituba,PR
5313,4114351,Manfrinópolis,PR
5314,4114401,Mangueirinha,PR
5315,4114500,Manoel Ribas,PR
5316,4114609,Marechal Cândido Rondon,PR
5317,4114708,Maria Helena,PR
5318,4114807,Marialva,PR
5319,4114906,Marilândia do Sul,PR
5320,4115002,Marilena,PR
5321,4115101,Mariluz,PR
5322,4115200,Maringá,PR
5323,4115309,Mariópolis,PR
5324,4115358,Maripá,PR
5325,4115408,Marmeleiro,PR
5326,4115457,Marquinho,PR
5327,4115507,Marumbi,PR
5328,4115606,Matelândia,PR
5329,4115705,Matinhos,PR
5330,4115739,Mato Rico,PR
5331,4115754,Mauá da Serra,PR
5332,4208005,Itá,SC
5333,4208104,Itaiópolis,SC
5334,4208203,Itajaí,SC
5335,4208302,Itapema,SC
5336,4208401,Itapiranga,SC
5337,4208450,Itapoá,SC
5338,4208500,Ituporanga,SC
5339,4208609,Jaborá,SC
5340,4208708,Jacinto Machado,SC
5341,4208807,Jaguaruna,SC
5342,4208906,Jaraguá do Sul,SC
5343,4208955,Jardinópolis,SC
5344,4209003,Joaçaba,SC
5345,4209102,Joinville,SC
5346,4209151,José Boiteux,SC
5347,4209177,Jupiá,SC
5348,4209201,Lacerdópolis,SC
5349,4209300,Lages,SC
5350,4209409,Laguna,SC
5351,4209458,Lajeado Grande,SC
5352,4209508,Laurentino,SC
5353,4209607,Lauro Muller,SC
5354,4209706,Lebon Régis,SC
5355,4209805,Leoberto Leal,SC
5356,4209854,Lindóia do Sul,SC
5357,4209904,Lontras,SC
5358,4210001,Luiz Alves,SC
5359,4210035,Luzerna,SC
5360,4210050,Macieira,SC
5361,4210100,Mafra,SC
5362,4210209,Major Gercino,SC
5363,4210308,Major Vieira,SC
5364,4210407,Maracajá,SC
5365,4210506,Maravilha,SC
5366,4210555,Marema,SC
5367,4210605,Massaranduba,SC
5368,4210704,Matos Costa,SC
5369,4210803,Meleiro,SC
5370,4210852,Mirim Doce,SC
5371,4210902,Modelo,SC
5372,4211009,Mondaí,SC
5373,4211058,Monte Carlo,SC
5374,4211108,Monte Castelo,SC
5375,4211207,Morro da Fumaça,SC
5376,4211256,Morro Grande,SC
5377,4211306,Navegantes,SC
5378,4211405,Nova Erechim,SC
5379,4211454,Nova Itaberaba,SC
5380,4211504,Nova Trento,SC
5381,4211603,Nova Veneza,SC
5382,4211652,Novo Horizonte,SC
5383,4211702,Orleans,SC
5384,4211751,Otacílio Costa,SC
5385,4211801,Ouro,SC
5386,4211850,Ouro Verde,SC
5387,4211876,Paial,SC
5388,4211892,Painel,SC
5389,4211900,Palhoça,SC
5390,4212007,Palma Sola,SC
5391,4212056,Palmeira,SC
5392,4212106,Palmitos,SC
5393,4212205,Papanduva,SC
5394,4212239,Paraíso,SC
5395,4212254,Passo de Torres,SC
5396,4212270,Passos Maia,SC
5397,4212304,Paulo Lopes,SC
5398,4212403,Pedras Grandes,SC
5399,4212502,Penha,SC
5400,4212601,Peritiba,SC
5401,4212650,Pescaria Brava,SC
5402,4212700,Petrolândia,SC
5403,4212809,Piçarras,SC
5404,4212908,Pinhalzinho,SC
5405,4213005,Pinheiro Preto,SC
5406,4213104,Piratuba,SC
5407,4213153,Planalto Alegre,SC
5408,4213203,Pomerode,SC
5409,4213302,Ponte Alta,SC
5410,4213351,Ponte Alta do Norte,SC
5411,4213401,Ponte Serrada,SC
5412,4213500,Porto Belo,SC
5413,4213609,Porto União,SC
5414,4213708,Pouso Redondo,SC
5415,4213807,Praia Grande,SC
5416,4213906,Presidente Castelo Branco,SC
5417,4214003,Presidente Getúlio,SC
5418,4214102,Presidente Nereu,SC
5419,4214151,Princesa,SC
5420,4214201,Quilombo,SC
5421,4214300,Rancho Queimado,SC
5422,4214409,Rio das Antas,SC
5423,4214508,Rio do Campo,SC
5424,4214607,Rio do Oeste,SC
5425,4214706,Rio dos Cedros,SC
5426,4214805,Rio do Sul,SC
5427,4214904,Rio Fortuna,SC
5428,4215000,Rio Negrinho,SC
5429,4215059,Rio Rufino,SC
5430,4215075,Riqueza,SC
5431,4215109,Rodeio,SC
5432,4215208,Romelândia,SC
5433,4215307,Salete,SC
5434,4215356,Saltinho,SC
5435,4215406,Salto Veloso,SC
5436,4215455,Sangão,SC
5437,4215505,Santa Cecília,SC
5438,4215554,Santa Helena,SC
5439,4215604,Santa Rosa de Lima,SC
5440,4215653,Santa Rosa do Sul,SC
5441,4215679,Santa Terezinha,SC
5442,4215687,Santa Terezinha do Progresso,SC
5443,4215695,Santiago do Sul,SC
5444,4215703,Santo Amaro da Imperatriz,SC
5445,4215752,São Bernardino,SC
5446,4215802,São Bento do Sul,SC
5447,4215901,São Bonifácio,SC
5448,4216008,São Carlos,SC
5449,4216057,São Cristovão do Sul,SC
5450,4216107,São Domingos,SC
5451,4216206,São Francisco do Sul,SC
5452,4216255,São João do Oeste,SC
5453,4216305,São João Batista,SC
5454,4216354,São João do Itaperiú,SC
5455,4216404,São João do Sul,SC
5456,4216503,São Joaquim,SC
5457,4216602,São José,SC
5458,1504752,Mojuí dos Campos,PA
5459,4119400,Piraí do Sul,PR
5460,4119509,Piraquara,PR
5461,4119608,Pitanga,PR
5462,4119657,Pitangueiras,PR
5463,4119707,Planaltina do Paraná,PR
5464,4119806,Planalto,PR
5465,4119905,Ponta Grossa,PR
5466,4119954,Pontal do Paraná,PR
5467,4120002,Porecatu,PR
5468,4120101,Porto Amazonas,PR
5469,4120150,Porto Barreiro,PR
5470,4120200,Porto Rico,PR
5471,4120309,Porto Vitória,PR
5472,4120333,Prado Ferreira,PR
5473,4120358,Pranchita,PR
5474,4120408,Presidente Castelo Branco,PR
5475,4120507,Primeiro de Maio,PR
5476,4120606,Prudentópolis,PR
5477,4120655,Quarto Centenário,PR
5478,4120705,Quatiguá,PR
5479,4120804,Quatro Barras,PR
5480,4120853,Quatro Pontes,PR
5481,4120903,Quedas do Iguaçu,PR
5482,4121000,Querência do Norte,PR
5483,4121109,Quinta do Sol,PR
5484,4121208,Quitandinha,PR
5485,4121257,Ramilândia,PR
5486,4121307,Rancho Alegre,PR
5487,4121356,Rancho Alegre D'Oeste,PR
5488,4121406,Realeza,PR
5489,4121505,Rebouças,PR
5490,4121604,Renascença,PR
5491,4121703,Reserva,PR
5492,4121752,Reserva do Iguaçu,PR
5493,4121802,Ribeirão Claro,PR
5494,4121901,Ribeirão do Pinhal,PR
5495,4122008,Rio Azul,PR
5496,4122107,Rio Bom,PR
5497,4122156,Rio Bonito do Iguaçu,PR
5498,4122172,Rio Branco do Ivaí,PR
5499,4122206,Rio Branco do Sul,PR
5500,4122305,Rio Negro,PR
5501,4122404,Rolândia,PR
5502,4122503,Roncador,PR
5503,4122602,Rondon,PR
5504,4122651,Rosário do Ivaí,PR
5505,4122701,Sabáudia,PR
5506,4122800,Salgado Filho,PR
5507,4122909,Salto do Itararé,PR
5508,4123006,Salto do Lontra,PR
5509,4123105,Santa Amélia,PR
5510,4123204,Santa Cecília do Pavão,PR
5511,4123303,Santa Cruz de Monte Castelo,PR
5512,4123402,Santa Fé,PR
5513,4123501,Santa Helena,PR
5514,4123600,Santa Inês,PR
5515,4123709,Santa Isabel do Ivaí,PR
5516,4123808,Santa Izabel do Oeste,PR
5517,4123824,Santa Lúcia,PR
5518,4123857,Santa Maria do Oeste,PR
5519,4123907,Santa Mariana,PR
5520,4123956,Santa Mônica,PR
5521,4124004,Santana do Itararé,PR
5522,4124020,Santa Tereza do Oeste,PR
5523,4124053,Santa Terezinha de Itaipu,PR
5524,4124103,Santo Antônio da Platina,PR
5525,4124202,Santo Antônio do Caiuá,PR
5526,4124301,Santo Antônio do Paraíso,PR
5527,4124400,Santo Antônio do Sudoeste,PR
5528,4124509,Santo Inácio,PR
5529,4124608,São Carlos do Ivaí,PR
5530,4124707,São Jerônimo da Serra,PR
5531,4124806,São João,PR
5532,4124905,São João do Caiuá,PR
5533,4125001,São João do Ivaí,PR
5534,4125100,São João do Triunfo,PR
5535,4125209,São Jorge d'Oeste,PR
5536,4125308,São Jorge do Ivaí,PR
5537,4125357,São Jorge do Patrocínio,PR
5538,4125407,São José da Boa Vista,PR
5539,4125456,São José das Palmeiras,PR
5540,4125506,São José dos Pinhais,PR
5541,4125555,São Manoel do Paraná,PR
5542,4125605,São Mateus do Sul,PR
5543,4125704,São Miguel do Iguaçu,PR
5544,4125753,São Pedro do Iguaçu,PR
5545,4125803,São Pedro do Ivaí,PR
5546,4125902,São Pedro do Paraná,PR
5547,4126009,São Sebastião da Amoreira,PR
5548,4126108,São Tomé,PR
5549,4126207,Sapopema,PR
5550,4126256,Sarandi,PR
5551,4126272,Saudade do Iguaçu,PR
5552,4126306,Sengés,PR
5553,4126355,Serranópolis do Iguaçu,PR
5554,4126405,Sertaneja,PR
5555,4126504,Sertanópolis,PR
5556,4126603,Siqueira Campos,PR
5557,4126652,Sulina,PR
5558,4126678,Tamarana,PR
5559,4126702,Tamboara,PR
5560,4126801,Tapejara,PR
5561,4126900,Tapira,PR
5562,4127007,Teixeira Soares,PR
5563,4127106,Telêmaco Borba,PR
5564,4127205,Terra Boa,PR
5565,4127304,Terra Rica,PR
5566,4127403,Terra Roxa,PR
5567,4127502,Tibagi,PR
5568,4127601,Tijucas do Sul,PR
5569,4127700,Toledo,PR
